id,cat_age,cat_gender,breed,needs_outdoor,medical_conditions,behavioural_problems,cat_weight,likes_to_explore,playful,vocal,picked_up,timid,aggressive,adapts_quickly,prefers_alone,likes_stroke,tolerant_handled,friendly,fearful,adopter_gender,adopter_age,other_cats,outdoor_access,worries,easily_nervous,remains_calm,talkative,outgoing,reserved,new_ideas,values_artistic,active_imagination,rude,forgiving,considerate,thorough job,lazy,efficient,satisf_level
864,2,1,0,2,2,2,3,4,4,3,2,3,4,2,3,2,2,3,3,2,3,0,2,3,4,5,3,3,5,4,5,2,1,4,5,5,3,3,0.5
865,11,1,Burmese cross ,2,1,1,4,5,3,3,5,2,1,4,1,5,5,5,2,2,2,0,2,5,5,1,4,4,4,3,2,4,4,2,2,5,2,4,0.8
866,13,2,0,2,2,1,3,4,4,3,5,2,1,4,1,5,5,5,2,2,5,1,2,2,1,5,5,5,1,5,5,5,1,5,5,5,1,4,1
867,14,2,0,2,1,1,4,4,3,4,2,3,3,3,2,4,3,4,4,2,1,0,2,4,4,4,3,4,3,3,4,3,4,2,4,4,4,4,0.9
868,6,1,0,1,1,1,4,5,4,3,4,4,1,4,1,5,4,4,2,2,2,1,1,5,4,4,4,2,4,4,5,5,2,4,4,4,4,4,1
869,19,1,0,1,1,1,3,5,5,3,4,2,1,5,2,5,4,5,2,2,4,5,1,4,3,4,5,5,1,4,3,3,1,4,5,5,1,5,1
870,6,2,0,2,1,1,3,5,5,3,4,4,1,2,4,5,3,5,4,2,3,1,2,2,2,4,3,4,2,5,5,5,3,1,3,5,4,4,1
871,9,2,0,2,1,1,3,5,4,4,5,4,1,4,2,5,4,4,2,2,2,2,2,5,0,0,2,0,4,4,0,5,0,4,0,4,0,0,1
872,10,2,0,2,2,1,3,4,4,4,4,3,2,2,3,3,2,3,3,2,4,0,2,5,4,3,5,3,3,3,3,3,1,5,5,3,1,3,1
873,5,2,0,2,1,1,2,1,1,4,2,2,3,4,4,4,2,4,1,2,2,5,2,4,1,5,4,4,1,4,4,4,4,1,5,5,1,5,1
874,5,1,0,1,1,1,4,3,3,3,3,1,1,2,4,4,4,4,2,2,2,5,1,5,5,1,1,1,4,3,4,5,4,3,3,3,4,4,0.95
875,16,2,0,2,1,1,2,3,3,5,5,1,1,4,1,5,5,5,1,2,1,0,2,3,2,3,4,4,3,3,4,3,3,4,4,5,3,5,0.95
876,8,2,0,2,2,1,3,5,4,2,2,4,1,4,3,4,3,4,4,2,3,0,2,4,4,5,4,5,3,5,2,4,4,1,4,5,4,5,1
877,10,2,0,2,1,1,3,5,4,4,4,3,1,3,2,4,3,4,3,2,5,0,2,2,2,3,4,4,4,4,4,3,4,4,4,4,3,4,0.95
878,3,2,0,2,1,1,3,5,5,1,4,3,3,4,3,4,3,4,4,2,2,1,2,4,5,5,4,5,4,3,5,4,4,4,5,5,1,5,1
879,12,2,0,2,2,1,3,4,3,5,5,1,1,3,3,4,5,5,1,2,1,0,2,4,4,4,4,2,4,3,4,5,4,2,4,5,5,5,1
880,1,1,0,1,2,1,3,4,5,1,4,3,1,4,2,5,5,5,3,2,3,0,1,4,3,3,3,4,2,3,3,3,1,4,5,4,2,5,0.95
881,1,1,British shorthair ,1,1,1,3,5,4,4,4,2,1,4,2,4,4,5,1,2,2,0,1,5,2,4,4,4,5,5,4,5,1,5,4,4,4,4,1
882,4,2,0,2,1,2,4,4,4,3,4,3,1,2,2,5,4,3,3,2,3,3,2,5,5,4,4,3,3,4,5,5,4,5,5,4,2,5,1
883,5,1,British shorthair,1,1,1,3,3,3,3,3,3,1,2,3,3,3,3,2,2,4,5,1,3,3,5,5,5,1,5,4,3,1,3,4,3,3,4,0.95
884,2,2,0,2,1,1,4,3,4,1,5,2,1,5,3,5,3,4,1,2,1,2,2,2,4,5,4,2,4,3,3,4,1,4,5,5,2,5,0.95
885,4,1,0,1,1,2,4,4,4,4,4,2,1,3,2,5,4,4,1,1,3,2,1,1,4,4,4,1,2,4,3,5,4,5,4,5,3,4,1
886,19,1,Half Birman half Tom cat,2,2,1,2,4,4,3,4,2,1,3,2,4,4,5,1,2,4,0,2,5,4,1,1,1,5,1,3,4,4,5,5,5,4,5,0.95
887,8,2,0,2,1,1,3,5,3,5,2,5,1,2,2,5,2,2,5,2,1,0,2,5,4,3,5,5,1,5,4,5,3,2,2,5,4,4,1
888,7,1,0,2,1,2,4,5,4,4,2,4,4,2,2,2,1,1,4,2,3,0,2,5,2,5,5,4,2,4,3,3,2,4,4,3,4,4,0.8
889,10,2,Old English tortoise-shell,2,1,1,2,4,4,3,4,4,3,3,2,4,3,5,3,2,3,0,2,4,3,4,5,4,2,4,5,5,1,5,5,4,2,4,1
890,1,2,0,2,1,1,3,5,4,3,4,2,1,4,2,5,4,5,4,2,1,1,2,5,5,2,4,3,2,2,2,2,2,4,4,5,4,4,1
891,8,2,0,2,1,2,3,1,3,2,3,5,1,2,2,5,3,5,5,2,1,3,2,4,4,3,4,3,3,3,3,3,2,5,4,5,2,4,0.9
892,2,2,0,2,1,2,3,4,4,3,5,4,1,2,2,5,3,5,2,1,2,2,2,3,2,5,4,3,4,3,5,5,4,5,5,5,4,5,1
893,10,2,0,2,1,1,3,5,3,1,4,2,1,4,3,4,4,4,2,2,2,0,2,4,4,4,3,2,4,3,4,3,2,4,5,5,3,4,0.85
894,5,2,0,2,1,1,3,5,5,5,4,2,1,4,2,4,4,5,2,2,2,1,2,1,1,5,5,5,1,5,5,4,1,5,5,5,1,5,1
895,22,1,0,2,2,1,2,4,1,4,5,2,1,4,2,4,5,4,2,2,5,2,2,5,4,5,5,3,3,5,5,5,4,1,2,4,5,2,1
896,1,2,0,2,1,2,3,3,4,1,2,5,2,3,2,4,4,5,4,2,1,1,2,4,4,4,3,3,4,4,4,4,3,4,4,4,4,2,0.95
897,2,1,Birman,1,1,1,3,4,4,3,3,4,1,4,2,5,4,5,4,2,2,1,1,5,3,4,5,4,2,4,5,5,2,4,4,5,2,5,1
898,13,1,0,2,1,1,3,5,4,3,4,1,1,5,2,5,5,5,1,2,3,0,2,1,1,4,4,3,4,4,4,5,4,4,3,3,2,4,1
899,6,1,Bengal,2,2,1,3,5,5,5,4,1,1,2,2,5,5,4,2,2,3,0,2,1,1,5,5,4,1,5,4,2,3,3,4,5,1,5,1
900,1,1,0,1,1,1,3,5,5,3,4,3,1,3,2,3,4,4,2,2,2,0,1,5,4,3,5,4,4,4,4,4,2,4,4,4,4,4,0.95
901,16,2,0,1,2,1,2,3,2,4,5,3,1,3,3,4,4,3,2,1,2,2,1,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,0.85
902,5,1,0,2,1,1,4,3,3,3,3,1,1,2,1,5,4,4,1,2,1,6,2,5,5,2,3,4,5,2,2,4,2,5,5,4,4,4,0.95
903,1,2,British Short Hair,1,2,1,3,5,5,4,5,4,1,5,1,5,5,5,2,2,3,0,1,4,2,4,5,5,2,3,3,4,2,2,5,5,3,3,1
904,6,1,0,2,1,2,3,5,3,1,4,5,1,1,1,5,2,5,4,2,3,2,2,4,1,4,5,5,1,4,3,5,1,1,5,4,1,4,0.95
905,3,2,0,1,2,2,4,4,3,3,1,1,4,2,3,1,1,2,4,2,3,0,1,5,4,4,1,3,3,3,4,4,4,4,5,5,4,4,0.75
906,8,1,0,2,1,1,4,4,3,4,5,1,1,4,1,4,2,5,2,2,4,2,2,1,4,4,4,4,3,5,5,4,1,4,4,5,1,4,1
907,2,2,0,2,1,1,3,5,4,4,5,1,1,4,1,5,5,5,4,2,4,5,2,2,1,5,4,5,4,5,5,5,1,5,5,5,1,5,1
908,8,1,0,2,1,2,3,5,5,5,1,1,1,2,2,5,1,5,3,2,3,1,2,1,1,5,5,5,1,5,4,5,3,4,5,5,1,5,1
909,5,1,0,1,1,2,4,3,3,3,3,4,3,2,2,4,4,4,2,2,3,1,1,3,1,5,2,4,3,3,4,4,1,4,3,3,5,5,1
910,10,2,0,1,1,2,3,5,5,5,4,2,3,2,2,4,2,5,2,2,3,1,1,3,3,4,5,5,2,4,5,4,3,5,5,5,3,5,1
911,2,2,0,1,1,1,3,5,5,4,4,2,1,2,3,4,4,4,1,1,3,0,1,5,4,2,4,3,4,4,4,5,4,4,4,5,4,3,1
912,8,1,Ocicat,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,2,2,4,3,1,1,2,4,5,5,4,4,5,5,4,4,5,5,4,5,1
913,1,2,0,2,1,1,3,4,5,4,2,3,1,3,4,2,2,4,2,2,3,1,2,5,4,3,5,4,4,4,4,5,4,5,5,5,3,4,0.7
914,6,1,Persian,2,1,1,3,5,5,5,4,2,1,4,4,4,4,5,2,2,5,6,2,5,4,2,4,2,4,4,4,3,2,2,4,5,3,3,0.9
915,3,1,0,1,1,1,4,4,3,3,2,3,1,3,1,5,3,4,3,1,3,0,1,3,3,5,3,3,4,4,3,4,4,4,4,5,2,4,0.8
916,9,2,Moggy,2,1,2,3,3,4,5,5,2,1,1,5,5,5,2,3,2,2,0,2,2,0,0,5,0,1,4,0,2,0,3,0,5,0,0,1
917,8,2,0,1,1,1,3,5,3,1,3,2,1,3,1,5,4,5,2,2,4,0,1,1,1,5,5,4,1,4,4,4,1,4,5,5,2,5,0.95
918,6,1,0,2,1,2,3,5,4,4,3,2,1,4,2,4,2,4,2,2,4,1,2,2,2,5,2,4,4,5,4,4,3,4,4,5,3,5,0.85
919,16,1,European short hair,2,2,1,1,4,3,3,4,2,1,3,3,4,4,4,1,2,6,0,2,4,4,4,2,1,4,2,2,3,3,3,5,5,3,5,1
920,11,1,0,2,1,1,3,3,4,4,3,4,1,2,2,5,3,5,3,2,3,2,2,3,2,4,2,2,4,4,2,4,1,4,5,4,4,3,1
921,6,1,Oriental longhair and Balinese,1,1,1,3,4,4,4,3,3,1,3,2,3,5,5,2,2,4,6,1,1,1,4,5,4,2,4,4,3,3,4,4,5,4,4,1
922,3,2,0,2,1,1,4,5,5,5,5,3,1,3,1,5,5,4,2,1,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
923,14,1,0,2,1,2,3,3,3,1,2,2,3,2,2,3,4,4,2,2,6,2,2,4,3,4,5,5,3,4,3,5,3,3,4,5,1,5,1
924,10,2,0,2,2,1,4,4,4,5,2,4,1,2,2,5,4,4,1,2,5,1,2,4,4,2,3,2,4,4,5,4,4,5,5,4,4,3,1
925,8,1,0,2,2,1,3,5,4,3,4,1,1,5,2,5,5,5,1,2,3,2,2,5,2,3,4,4,3,4,4,3,4,2,4,5,2,5,1
926,10,1,0,2,2,1,3,4,4,3,2,2,1,3,3,4,2,4,2,0,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.9
927,13,2,0,2,2,1,3,3,3,1,3,4,1,4,4,4,3,4,2,2,4,0,2,5,4,2,3,3,3,3,4,3,1,2,5,4,1,5,0.9
928,7,2,0,2,1,1,3,4,4,1,5,2,1,4,2,5,5,5,3,2,1,0,2,1,1,5,5,5,1,4,4,4,1,5,5,5,1,5,1
929,6,2,0,1,1,1,4,2,5,4,1,5,1,2,2,5,3,3,5,2,3,0,1,4,4,3,3,2,4,3,3,2,3,4,4,3,4,4,0.95
930,13,2,0,2,1,2,3,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,5,1,0,2,1,1,3,4,4,2,5,4,1,4,3,4,5,4,4,2,3,1,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1
932,1,1,Burmese,1,1,1,3,5,5,3,3,2,1,4,2,5,4,5,1,2,1,3,1,1,2,3,2,3,3,4,3,5,4,3,3,5,1,4,0.95
933,10,1,Burmese,2,1,1,4,4,3,1,4,2,1,4,2,5,5,5,1,2,3,3,2,5,3,3,4,3,3,3,3,3,3,3,4,4,3,4,1
934,7,1,Ragdoll,2,1,1,3,4,3,3,5,5,1,5,1,5,5,5,1,2,3,2,2,4,2,4,5,4,2,4,4,4,1,4,5,5,1,5,1
935,2,1,0,2,1,1,3,3,5,3,4,2,2,2,4,4,4,4,4,2,2,0,2,4,0,0,4,0,4,4,0,4,0,4,0,4,0,0,0.9
936,2,1,0,2,1,1,3,4,3,3,3,4,1,2,3,4,2,3,3,1,1,0,2,2,4,3,2,2,4,3,3,2,2,4,3,4,4,4,0.8
937,3,1,0,2,1,1,4,3,2,5,3,2,1,3,2,5,5,5,1,2,2,1,2,4,4,3,4,4,4,5,2,5,1,5,5,5,2,4,1
938,11,1,0,2,1,1,3,4,3,4,3,2,3,3,2,3,3,3,2,2,2,3,2,3,4,3,5,4,4,3,4,4,1,4,4,5,2,4,0.8
939,9,2,0,2,1,1,3,5,4,4,5,4,2,2,2,4,5,4,1,2,4,0,2,2,1,4,5,4,4,4,5,4,1,5,5,5,2,4,0.95
940,1,2,0,2,1,1,3,4,4,5,2,5,1,2,2,4,3,2,5,2,4,0,2,3,0,0,5,0,1,5,0,5,0,2,0,1,0,0,0.75
941,2,1,0,2,1,1,3,4,3,3,5,1,1,4,1,5,5,5,1,2,3,1,2,4,3,5,4,4,1,5,5,5,4,4,4,2,1,5,1
942,8,2,0,2,2,2,3,4,4,3,2,4,1,1,4,3,2,5,5,2,4,0,2,5,4,1,5,5,1,4,4,5,4,4,5,5,4,4,0.8
943,9,2,0,2,1,1,4,3,4,5,5,4,1,2,1,5,5,5,4,2,2,2,2,2,2,4,5,2,4,2,2,2,4,4,2,5,4,4,1
944,7,1,0,2,1,1,4,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,5,2,0,2,1,1,4,5,4,2,3,4,1,4,4,4,4,4,3,2,1,0,2,4,4,4,3,2,4,3,3,4,2,4,4,5,3,4,1
946,16,2,0,2,2,2,3,3,1,4,4,4,1,5,3,4,3,4,1,2,1,1,2,3,3,4,5,3,4,5,5,5,1,4,5,5,3,3,1
947,7,1,Burmilla,2,1,1,3,3,3,3,1,2,1,2,3,4,2,3,2,1,5,1,2,5,3,2,3,2,3,4,4,5,4,3,3,3,4,3,0.95
948,1,2,0,2,1,1,3,5,5,4,5,3,1,5,1,5,5,5,1,2,1,2,2,5,5,2,3,4,4,2,3,3,4,5,4,4,3,4,1
949,2,1,0,1,1,1,3,5,4,1,3,2,1,5,2,4,4,4,1,2,2,5,1,5,5,4,5,5,3,5,5,5,5,5,5,4,5,5,0.95
950,3,2,0,2,1,1,3,5,5,5,4,2,1,2,1,5,5,4,3,2,2,2,2,4,5,4,4,2,4,3,2,3,3,2,3,5,1,4,1
951,3,2,0,1,1,2,3,1,4,5,1,5,1,2,3,3,1,5,5,2,3,0,1,3,4,3,2,2,4,3,3,5,1,5,4,4,2,4,0.9
952,13,1,0,2,1,2,4,5,4,4,5,4,1,2,2,5,5,3,2,2,4,2,2,2,1,5,2,4,2,5,3,4,3,2,4,5,1,5,1
953,13,2,0,1,1,1,3,4,4,4,3,1,1,4,2,5,4,5,1,1,3,1,1,4,4,2,5,4,2,3,3,4,4,4,4,4,3,4,0.95
954,2,2,0,2,1,1,3,3,4,3,5,3,1,4,3,4,5,5,2,2,2,0,2,5,4,4,3,4,4,3,2,4,2,5,5,4,4,4,0.95
955,6,1,0,1,2,1,3,4,5,3,4,4,1,4,2,5,4,4,4,2,2,1,1,5,4,2,5,3,4,2,4,4,2,4,5,5,1,5,1
956,2,1,0,2,1,1,2,5,4,2,5,5,1,5,2,5,5,5,2,0,3,0,2,3,2,3,4,4,3,4,3,4,4,4,4,3,3,4,0.95
957,10,2,0,1,1,1,3,5,5,3,5,2,1,2,2,5,5,5,2,2,3,0,1,1,1,5,4,4,4,4,4,4,1,4,4,5,1,5,1
958,12,1,simease mix,1,1,2,3,5,4,3,4,2,1,1,2,3,2,3,1,2,2,8,1,4,3,3,2,1,3,3,3,4,2,4,3,4,1,3,0.85
959,13,1,0,1,1,1,4,5,3,3,4,2,1,4,3,4,4,3,1,0,4,7,1,5,5,1,1,1,5,4,5,4,3,2,4,5,2,4,1
960,2,1,0,1,1,2,3,4,4,3,4,3,1,4,2,5,5,5,2,2,2,3,1,4,3,3,5,4,1,4,5,5,1,4,5,4,4,2,1
961,4,2,0,1,1,1,3,4,4,3,5,3,1,4,2,4,5,4,2,2,1,1,1,5,4,3,4,4,3,4,4,4,2,3,5,4,5,4,0.95
962,17,1,0,2,2,1,3,5,3,5,5,1,1,5,2,5,5,5,1,2,2,1,2,5,5,2,3,3,4,4,5,4,1,2,5,5,3,4,1
963,17,2,0,1,1,1,3,4,3,5,5,3,1,3,2,5,5,4,2,2,5,2,1,4,2,4,1,3,4,3,4,3,2,4,4,5,2,4,1
964,16,1,0,2,2,1,3,4,4,4,5,3,1,4,2,5,5,5,2,1,3,16,2,5,5,5,1,1,5,5,5,5,1,5,5,5,1,5,1
965,10,2,0,2,2,1,3,3,3,4,4,3,1,4,2,1,4,4,2,2,3,0,2,2,2,4,3,3,2,4,4,4,3,5,4,5,1,4,0.8
966,8,2,Siberian,2,1,2,3,5,4,3,2,4,1,2,3,2,2,4,4,2,5,3,2,4,3,5,4,4,3,4,5,5,1,5,5,4,2,4,0.85
967,3,1,0,2,1,1,3,5,5,3,5,3,1,4,1,5,5,5,1,2,5,1,2,3,1,5,3,3,3,4,5,5,2,5,5,5,2,5,1
968,8,1,siamese,1,1,2,3,5,3,5,2,1,1,4,3,5,4,5,1,2,6,0,1,3,3,4,4,4,4,4,4,4,2,4,4,3,5,3,0.75
969,2,1,Siberian,1,2,1,3,5,3,3,5,1,1,5,1,5,5,5,1,2,2,0,1,5,4,2,2,1,5,3,4,3,4,3,3,4,3,3,1
970,6,2,0,1,1,1,4,4,4,5,4,1,3,4,1,5,5,5,1,2,3,0,1,4,2,4,4,4,5,4,4,4,2,2,4,5,2,5,0.9
971,3,1,0,1,1,1,2,4,5,4,2,4,2,5,3,4,3,4,4,2,2,0,1,4,4,4,2,2,5,4,5,5,2,4,5,4,5,4,1
972,5,1,0,1,2,2,3,5,3,5,1,2,3,3,1,4,3,3,3,2,4,3,1,4,4,3,5,4,3,4,4,4,1,3,4,4,4,4,0.9
973,14,1,0,1,2,1,4,5,4,3,5,1,1,4,1,5,5,5,1,2,3,6,1,5,4,5,2,3,4,4,5,5,3,4,5,4,3,4,1
974,10,1,Bengal,1,2,1,2,5,4,4,4,2,1,4,1,3,4,5,2,2,5,1,1,4,1,5,5,4,2,4,1,3,2,1,4,5,3,5,0.95
975,2,2,Bengal,2,1,1,3,4,5,4,1,3,1,2,2,3,2,4,3,2,5,1,2,4,1,5,3,5,1,5,5,5,1,5,5,5,1,5,1
976,4,2,0,1,2,2,3,4,4,3,4,3,2,3,2,4,4,4,2,2,3,2,1,4,2,3,4,4,2,4,3,4,2,4,4,4,2,3,0.9
977,1,1,F1 Hybrid - ALC / Bengal,2,1,1,3,5,5,5,3,1,1,3,1,5,5,5,1,2,4,3,2,5,3,5,4,1,5,5,5,5,5,1,2,5,1,5,1
978,15,1,Bombay,2,1,2,3,5,5,5,5,1,1,4,1,5,5,5,1,1,4,3,2,3,4,5,3,4,3,5,5,5,1,5,4,5,3,5,1
979,17,2,0,2,2,1,3,4,5,1,5,2,3,4,1,5,5,5,1,2,4,3,2,4,2,4,4,2,4,5,4,4,3,4,5,5,3,4,1
980,16,2,0,1,1,1,4,4,3,5,4,3,1,2,3,4,4,4,3,2,4,0,1,4,4,4,4,4,4,4,3,5,4,5,5,5,3,4,0.85
981,3,2,0,1,1,2,3,4,4,3,2,4,1,4,4,4,2,1,5,2,4,2,1,2,3,4,5,3,2,3,4,4,3,4,3,4,1,4,1
982,15,1,0,2,2,1,2,5,4,4,2,4,3,3,2,4,3,4,4,2,4,0,2,2,1,5,4,2,3,5,4,5,4,3,3,5,3,4,1
983,9,1,0,1,1,1,4,3,3,1,1,5,1,5,5,5,5,5,3,2,3,16,1,5,4,1,1,1,3,3,4,5,3,3,4,5,1,3,0.9
984,9,2,0,2,1,1,2,5,3,4,4,2,3,4,4,4,4,4,2,1,2,0,2,5,5,2,2,2,5,2,4,4,3,4,4,3,4,4,0.9
985,1,2,Snowshoe,1,1,1,3,3,5,3,5,1,1,4,1,5,5,5,1,2,1,3,1,4,4,4,5,5,5,4,4,5,2,5,4,5,4,4,1
986,4,1,0,2,1,1,4,4,3,3,2,2,1,1,4,5,3,4,2,2,3,1,2,5,3,1,5,4,2,5,5,5,4,4,5,2,5,2,1
987,3,1,0,2,1,1,3,5,5,4,5,1,1,2,1,5,5,5,2,2,1,0,2,5,5,4,4,4,4,4,4,4,1,4,5,5,1,5,1
988,10,2,0,2,1,1,4,3,4,3,2,4,1,4,2,5,5,4,4,2,1,2,2,5,5,3,4,4,2,4,3,2,2,4,5,4,2,4,0.95
989,1,2,0,1,1,2,3,5,5,3,5,4,3,3,5,4,3,3,4,2,1,0,1,4,3,4,5,3,4,4,5,5,4,5,5,5,2,5,0.9
990,15,2,0,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1,1,4,1,1,4,3,4,4,5,1,4,4,5,1,5,5,5,3,4,1
991,17,1,0,2,2,1,3,3,3,3,4,3,1,3,4,5,4,4,4,2,3,0,2,4,2,4,5,5,1,4,3,4,1,5,5,4,2,4,0.95
992,2,2,0,2,1,1,3,5,4,3,5,3,1,4,2,4,5,4,3,2,3,1,2,4,3,4,4,4,2,3,4,4,2,5,4,3,5,3,0.95
993,7,1,0,2,1,1,3,4,3,3,2,4,1,2,2,5,3,4,4,2,3,0,2,5,4,2,5,4,2,5,5,4,2,4,4,5,1,4,1
994,17,2,0,2,1,1,3,5,4,3,2,3,3,2,3,4,2,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
995,6,2,0,2,1,2,3,4,4,5,2,4,1,4,1,5,1,5,4,2,3,0,2,5,4,2,4,5,4,2,4,2,5,5,5,5,4,5,0.8
996,2,1,0,2,1,1,3,5,4,4,5,1,1,4,2,4,4,5,2,2,5,0,2,4,2,5,4,5,2,5,5,4,1,5,5,5,4,5,1
997,4,1,0,2,1,1,3,5,4,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,1,2,British shorthair,1,1,1,2,4,3,1,4,3,1,2,1,5,4,4,2,2,4,0,1,2,1,4,1,2,4,5,5,5,3,2,1,5,4,5,0.95
999,2,1,Aphrodite,2,1,1,3,5,5,3,5,1,1,4,2,5,4,5,1,2,3,1,2,5,2,4,5,4,1,4,5,4,1,4,5,5,1,4,1
1000,18,2,British short hair,2,2,1,2,3,3,4,2,4,3,2,2,4,2,4,2,2,3,0,2,4,4,4,1,2,4,3,4,2,2,4,4,5,4,4,0.85
1001,18,2,0,2,2,2,3,5,4,4,5,5,1,5,2,5,5,5,1,2,4,0,2,4,4,4,4,3,4,3,4,4,2,4,4,5,2,4,1
1002,6,1,Bengal,2,2,1,3,5,5,5,3,1,1,3,2,5,3,5,1,2,4,3,2,2,2,3,1,1,5,1,3,3,2,3,4,5,2,5,1
1003,7,1,0,2,1,2,3,3,4,5,4,5,2,2,3,4,4,3,4,2,4,0,2,2,3,5,2,2,5,4,4,4,4,3,4,5,1,5,0.9
1004,6,1,Maine Coon,2,1,1,3,5,5,5,5,5,1,4,1,5,5,5,2,2,4,3,2,2,3,4,5,4,3,5,4,3,2,3,5,4,2,4,0.95
1005,17,1,0,2,1,2,3,1,3,4,5,5,1,1,1,1,5,4,4,2,4,2,2,5,4,5,2,2,5,4,2,4,3,3,5,5,4,5,1
1006,3,2,0,1,2,1,3,5,5,5,5,2,1,5,2,5,5,5,2,2,2,0,1,4,4,4,5,4,4,4,2,4,2,4,4,4,4,4,1
1007,13,1,0,2,2,2,2,4,3,5,5,2,1,5,2,5,5,5,2,2,3,0,2,3,3,5,4,3,4,4,4,3,1,4,5,5,4,5,1
1008,2,1,0,1,2,1,3,5,5,4,5,3,1,5,2,5,5,5,1,2,1,0,1,4,4,3,4,3,2,4,5,5,1,5,5,5,1,5,1
1009,4,2,0,2,1,1,5,4,4,1,4,3,1,2,4,4,4,5,1,2,2,0,2,4,3,5,5,5,3,5,5,5,1,5,5,5,1,5,0.95
1010,19,1,0,2,1,1,3,4,3,4,5,2,1,1,2,5,4,5,1,2,5,0,2,5,4,4,4,4,2,5,3,4,4,2,4,5,2,4,1
1011,2,1,0,2,1,1,3,5,5,5,5,5,1,5,1,5,5,5,2,2,2,1,2,5,5,2,1,2,5,4,5,2,1,5,5,5,1,4,1
1012,8,1,0,2,1,1,3,5,5,5,5,1,5,4,3,5,5,5,1,2,4,0,2,3,3,5,4,5,3,5,3,3,1,5,3,5,1,5,1
1013,9,1,0,2,1,1,5,5,5,5,5,1,1,5,3,5,3,5,1,2,3,1,2,3,2,4,5,4,2,5,3,5,4,3,4,5,1,4,1
1014,19,2,0,2,1,1,1,3,3,5,5,4,1,3,1,5,4,5,2,2,4,0,2,3,2,4,4,5,2,5,5,5,4,5,4,5,4,4,1
1015,4,1,0,2,1,2,3,4,4,5,4,4,1,2,1,5,3,4,4,2,4,0,2,2,2,4,4,4,2,4,4,2,2,4,4,4,2,4,1
1016,15,1,0,2,2,1,3,4,3,3,3,4,1,2,2,4,3,4,2,2,3,0,2,1,1,4,4,4,1,5,5,5,1,5,5,4,3,5,1
1017,2,2,0,2,1,1,3,5,4,4,4,2,1,4,2,5,5,5,2,2,3,0,2,4,4,5,4,5,2,4,4,4,1,5,5,5,1,5,1
1018,8,1,0,2,1,1,4,5,5,5,4,3,1,4,2,4,4,4,2,2,3,1,2,4,2,3,5,4,2,4,4,4,4,4,4,4,3,4,0.95
1019,14,2,0,2,2,1,3,4,3,5,5,2,1,4,3,4,4,4,2,2,4,5,2,4,4,3,4,2,4,4,3,4,2,3,4,5,2,4,0.8
1020,20,2,0,2,2,1,3,1,1,1,2,1,1,1,1,5,5,5,1,2,4,0,2,3,1,5,3,3,3,5,5,5,1,5,4,5,1,5,0.8
1021,12,1,0,2,1,2,3,4,3,3,2,3,3,1,3,4,2,4,4,2,1,0,2,2,2,4,3,3,3,4,4,4,2,2,3,3,4,4,0.9
1022,9,1,0,2,2,2,3,4,3,5,4,1,3,2,1,4,4,4,2,2,2,3,2,5,5,2,2,2,3,2,4,2,1,4,5,5,4,5,1
1023,6,1,British shorthair,2,1,1,3,5,5,5,5,3,1,4,2,5,4,5,1,2,3,1,2,4,3,4,5,3,3,3,5,4,1,5,5,5,1,5,1
1024,8,2,0,2,1,1,3,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,18,2,0,2,2,2,2,5,5,3,5,5,1,5,1,5,5,5,1,2,3,3,2,2,2,5,4,5,2,4,4,5,1,1,5,5,2,5,1
1026,6,1,0,2,2,1,3,5,3,3,4,2,1,3,1,4,5,5,1,2,2,4,2,5,5,4,1,2,4,4,4,3,1,2,4,5,1,4,1
1027,8,1,0,2,1,1,3,5,3,1,4,2,1,3,2,4,4,5,1,2,3,1,2,3,3,4,3,3,4,4,4,4,1,4,4,5,2,4,0.85
1028,2,2,0,2,1,1,3,3,3,4,3,1,1,2,1,4,4,5,2,2,3,1,2,5,4,2,5,5,1,4,4,4,1,5,5,5,1,5,1
1029,2,1,0,2,1,2,3,4,5,5,1,5,1,1,5,4,1,3,5,2,4,1,2,5,2,3,3,1,3,1,3,3,3,4,5,4,1,5,0.6
1030,8,1,Burmilla (Asian),2,1,2,3,5,4,3,5,1,1,4,1,5,5,5,2,2,5,20,2,4,3,2,5,3,2,5,5,4,1,5,5,4,1,4,0.9
1031,6,1,0,2,2,1,2,4,4,3,3,4,1,3,2,4,4,4,3,2,3,1,2,3,3,3,3,4,2,4,4,2,2,4,4,5,2,5,1
